id,question
35366,"句子“我先打个电话，完了还要发个邮件。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：加上
B. 连词(连接分句或句子)：另外
C. 连词(连接分句或句子)：完了
D. 连词(连接分句或句子)：继而
E. 连词(连接分句或句子)：总之
"
35367,"句子“我打算今天下课后先运动，完了回教室写作业。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：继而
B. 连词(连接分句或句子)：另外
C. 连词(连接分句或句子)：完了
D. 连词(连接分句或句子)：总之
E. 连词(连接分句或句子)：加上
"
35368,"句子“你要想好了，一旦选择了就不能放弃。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：若
B. 连词(连接分句或句子)：加上
C. 连词(连接分句或句子)：可3
D. 连词(连接分句或句子)：继而
E. 连词(连接分句或句子)：一旦
"
35369,"句子“一旦有什么困难，尽管来找我。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：加上
B. 连词(连接分句或句子)：若
C. 连词(连接分句或句子)：继而
D. 连词(连接分句或句子)：可3
E. 连词(连接分句或句子)：一旦
"
35370,"句子“那么多年的好朋友一旦分别，真是有些舍不得。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：一旦
B. 连词(连接分句或句子)：可3
C. 连词(连接分句或句子)：继而
D. 连词(连接分句或句子)：若
E. 连词(连接分句或句子)：加上
"
35371,"句子“病人的情况一旦有什么变化，你一定要马上通知我。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：可3
B. 连词(连接分句或句子)：继而
C. 连词(连接分句或句子)：若
D. 连词(连接分句或句子)：加上
E. 连词(连接分句或句子)：一旦
"
35372,"句子“很多东西一旦失去，才会知道它的珍贵。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：一旦
B. 连词(连接分句或句子)：继而
C. 连词(连接分句或句子)：加上
D. 连词(连接分句或句子)：若
E. 连词(连接分句或句子)：可3
"
35373,"句子“孩子过马路一定要小心，一旦被车撞了，后悔都来不及。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：加上
B. 连词(连接分句或句子)：继而
C. 连词(连接分句或句子)：一旦
D. 连词(连接分句或句子)：若
E. 连词(连接分句或句子)：可3
"
35374,"句子“这种病一旦得了就很难治好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：加上
B. 连词(连接分句或句子)：若
C. 连词(连接分句或句子)：一旦
D. 连词(连接分句或句子)：可3
E. 连词(连接分句或句子)：继而
"
35375,"句子“人类一旦忽视环境问题，就会给自己造成巨大危害。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：继而
B. 连词(连接分句或句子)：可3
C. 连词(连接分句或句子)：一旦
D. 连词(连接分句或句子)：若
E. 连词(连接分句或句子)：加上
"
35376,"句子“坏毛病一旦不及时改正，再改起来就难了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 连词(连接分句或句子)：若
B. 连词(连接分句或句子)：继而
C. 连词(连接分句或句子)：加上
D. 连词(连接分句或句子)：可3
E. 连词(连接分句或句子)：一旦
"
35377,"句子“让他亲自在现场试一试也好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 情态副词：也许
B. 口语格式：X也好/也罢，Y也好/也罢
C. 程度副词：好
D. 关联副词：也
E. 助词：也好
"
35378,"句子“你来也好，不来也好，都可以。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度副词：好
B. 口语格式：X也好/也罢，Y也好/也罢
C. 情态副词：也许
D. 助词：也好
E. 关联副词：也
"
35379,"句子“多学一门语言也好，将来可以凭这个找份工作。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：也
B. 程度副词：好
C. 情态副词：也许
D. 助词：也好
E. 口语格式：X也好/也罢，Y也好/也罢
"
35380,"句子“既然他身体不舒服，不来也好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 情态副词：也许
B. 口语格式：X也好/也罢，Y也好/也罢
C. 助词：也好
D. 关联副词：也
E. 程度副词：好
"
35381,"句子“不去也好，你就在家休息一天吧。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 助词：也好
B. 程度副词：好
C. 关联副词：也
D. 口语格式：X也好/也罢，Y也好/也罢
E. 情态副词：也许
"
35382,"句子“我的手机坏了，这样也好，终于可以买新手机了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：也
B. 助词：也好
C. 程度副词：好
D. 情态副词：也许
E. 口语格式：X也好/也罢，Y也好/也罢
"
35383,"句子“他正在写毕业论文，不管电视也好，电影也好，都没时间看。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度副词：好
B. 情态副词：也许
C. 关联副词：也
D. 口语格式：X也好/也罢，Y也好/也罢
E. 助词：也好
"
35384,"句子“今天也好，明天也好，只要能完成就可以。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 助词：也好
B. 程度副词：好
C. 情态副词：也许
D. 关联副词：也
E. 口语格式：X也好/也罢，Y也好/也罢
"
35385,"句子“学习中文，说对也好，说错也好，一定要敢说、多说。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度副词：好
B. 情态副词：也许
C. 口语格式：X也好/也罢，Y也好/也罢
D. 关联副词：也
E. 助词：也好
"
35386,"句子“想来想去，还是山本最合适。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：A来A去
C. 固定短语：连A带B
D. 固定短语：A着A着
E. 固定短语：自A自B
"
35387,"句子“大家讨论来讨论去，最后还是没解决。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：自A自B
B. 固定短语：A来A去
C. 固定短语：A着A着
D. 固定短语：A这A那
E. 固定短语：连A带B
"
35388,"句子“她是一名导游，经常在世界各地飞来飞去。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A着A着
B. 固定短语：自A自B
C. 固定短语：A这A那
D. 固定短语：连A带B
E. 固定短语：A来A去
"
35389,"句子“鱼在水中自由地游来游去。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：连A带B
B. 固定短语：自A自B
C. 固定短语：A来A去
D. 固定短语：A这A那
E. 固定短语：A着A着
"
35390,"句子“孩子们在操场上跑来跑去。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：连A带B
C. 固定短语：自A自B
D. 固定短语：A着A着
E. 固定短语：A来A去
"
35391,"句子“他在门口走来走去，好像在思考什么。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：自A自B
C. 固定短语：A着A着
D. 固定短语：连A带B
E. 固定短语：A来A去
"
35392,"句子“研究来研究去，专家们终于解决了这个技术难题。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A着A着
B. 固定短语：自A自B
C. 固定短语：A这A那
D. 固定短语：A来A去
E. 固定短语：连A带B
"
35393,"句子“爸爸考虑来考虑去，最后同意了我的选择。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：自A自B
B. 固定短语：A这A那
C. 固定短语：连A带B
D. 固定短语：A来A去
E. 固定短语：A着A着
"
35394,"句子“他俩商量来商量去，还是没决定送什么礼物。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：自A自B
C. 固定短语：连A带B
D. 固定短语：A来A去
E. 固定短语：A着A着
"
35395,"句子“她说着说着就哭起来了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：A着A着
C. 固定短语：一A—B
D. 固定短语：A这A那
E. 固定短语：连A带B
"
35396,"句子“我躺在床上看电视，看着看着就睡着了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：A这A那
C. 固定短语：A着A着
D. 固定短语：A来A去
E. 固定短语：连A带B
"
35397,"句子“我们聊着聊着就聊到半夜了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：连A带B
C. 固定短语：A着A着
D. 固定短语：一A—B
E. 固定短语：A这A那
"
35398,"句子“我走着走着就到家了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：A着A着
C. 固定短语：A这A那
D. 固定短语：连A带B
E. 固定短语：A来A去
"
35399,"句子“最近工作太多太累，累着累着，身体就出现问题了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：A着A着
C. 固定短语：连A带B
D. 固定短语：A来A去
E. 固定短语：一A—B
"
35400,"句子“笑着笑着，他突然哭了起来。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：连A带B
B. 固定短语：A来A去
C. 固定短语：A这A那
D. 固定短语：A着A着
E. 固定短语：一A—B
"
35401,"句子“吃着吃着，电话突然响了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：A着A着
C. 固定短语：连A带B
D. 固定短语：一A—B
E. 固定短语：A来A去
"
35402,"句子“他一整天都在工作，忙着忙着就把吃饭给忘了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：A来A去
C. 固定短语：连A带B
D. 固定短语：A这A那
E. 固定短语：A着A着
"
35403,"句子“不吃早饭可不行，饿着饿着胃病就来了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：A着A着
C. 固定短语：连A带B
D. 固定短语：一A—B
E. 固定短语：A来A去
"
35404,"句子“一上午没吃没喝，我要饿死了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：不A不B
C. 固定短语：非A非B
D. 固定短语：有A有B
E. 固定短语：没A没B
"
35405,"句子“这孩子说话没大没小的，一点儿礼貌都没有。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：不A不B
C. 固定短语：有A有B
D. 固定短语：没A没B
E. 固定短语：非A非B
"
35406,"句子“他们没日没夜地加班。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：有A有B
C. 固定短语：没A没B
D. 固定短语：不A不B
E. 固定短语：非A非B
"
35407,"句子“一个人要知进退，不能没脸没皮。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：非A非B
B. 固定短语：没A没B
C. 固定短语：不A不B
D. 固定短语：无A无B
E. 固定短语：有A有B
"
35408,"句子“他说话没头没脑的，我一点儿都没听懂。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：没A没B
B. 固定短语：有A有B
C. 固定短语：不A不B
D. 固定短语：非A非B
E. 固定短语：无A无B
"
35409,"句子“我们没偷没抢，靠自己的劳动挣钱。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：有A有B
B. 固定短语：没A没B
C. 固定短语：无A无B
D. 固定短语：不A不B
E. 固定短语：非A非B
"
35410,"句子“中国人没吃没喝的日子已经结束了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：有A有B
B. 固定短语：非A非B
C. 固定短语：无A无B
D. 固定短语：没A没B
E. 固定短语：不A不B
"
35411,"句子“你以后说话做事都要注意，不能再这样没轻没重了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：没A没B
C. 固定短语：非A非B
D. 固定短语：有A有B
E. 固定短语：不A不B
"
35412,"句子“她说话就这样，没深没浅，你别往心里去啊。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：没A没B
B. 固定短语：有A有B
C. 固定短语：无A无B
D. 固定短语：不A不B
E. 固定短语：非A非B
"
35413,"句子“为什么人生需要有一次说走就走的旅行？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：有A有B
B. 固定短语：说A就A
C. 固定短语：连A带B
D. 固定短语：A这A那
E. 固定短语：A来A去
"
35414,"句子“说干就干，只有干才能找到办法。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：说A就A
C. 固定短语：连A带B
D. 固定短语：A这A那
E. 固定短语：有A有B
"
35415,"句子“那么贵的衣服，她说买就买了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：说A就A
B. 固定短语：连A带B
C. 固定短语：A来A去
D. 固定短语：有A有B
E. 固定短语：A这A那
"
35416,"句子“他俩说去就去，吃完饭就走了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：连A带B
C. 固定短语：A这A那
D. 固定短语：有A有B
E. 固定短语：说A就A
"
35417,"句子“我真没想到你说来就来了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A这A那
B. 固定短语：A来A去
C. 固定短语：有A有B
D. 固定短语：连A带B
E. 固定短语：说A就A
"
35418,"句子“这个女演员演得真好，说笑就笑，说哭就哭。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：说A就A
C. 固定短语：有A有B
D. 固定短语：A这A那
E. 固定短语：连A带B
"
35419,"句子“夫妻吵架很正常，你们怎么说离婚就离婚呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：连A带B
B. 固定短语：A来A去
C. 固定短语：说A就A
D. 固定短语：有A有B
E. 固定短语：A这A那
"
35420,"句子“北方的天气说冷就冷了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：有A有B
B. 固定短语：A来A去
C. 固定短语：连A带B
D. 固定短语：A这A那
E. 固定短语：说A就A
"
35421,"句子“她这说高兴就高兴、说生气就生气的性格，像孩子一样。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：A来A去
B. 固定短语：有A有B
C. 固定短语：A这A那
D. 固定短语：连A带B
E. 固定短语：说A就A
"
35422,"句子“下课了，同学们有说有笑地走出了教室。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：有A有B
C. 固定短语：没A没B
D. 固定短语：无A无B
E. 固定短语：连A带B
"
35423,"句子“这里的农村有山有水，空气好，农民们过上了好日子。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：没A没B
C. 固定短语：一A—B
D. 固定短语：连A带B
E. 固定短语：有A有B
"
35424,"句子“节日的公园里有男有女，有老有少，十分热闹。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：没A没B
B. 固定短语：无A无B
C. 固定短语：一A—B
D. 固定短语：有A有B
E. 固定短语：连A带B
"
35425,"句子“我们有手有脚，到哪儿都能生活得很好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：有A有B
C. 固定短语：无A无B
D. 固定短语：连A带B
E. 固定短语：没A没B
"
35426,"句子“这个人物被写得有血有肉，十分生动。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定短语：连A带B
C. 固定短语：有A有B
D. 固定短语：无A无B
E. 固定短语：没A没B
"
35427,"句子“有吃有喝的日子过久了，你是不是忘记以前受的苦了？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：连A带B
B. 固定短语：一A—B
C. 固定短语：无A无B
D. 固定短语：有A有B
E. 固定短语：没A没B
"
35428,"句子“这几年的生活虽然有吵有闹，有哭有笑，但我觉得很幸福。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：一A—B
C. 固定短语：有A有B
D. 固定短语：没A没B
E. 固定短语：连A带B
"
35429,"句子“学校根据学生的需求开班，时间有长有短，课程有多有少。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：没A没B
C. 固定短语：有A有B
D. 固定短语：一A—B
E. 固定短语：连A带B
"
35430,"句子“城市有大有小，建筑有高有低，道路有宽有窄，每个城市都有自己的个性。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：无A无B
B. 固定短语：一A—B
C. 固定短语：没A没B
D. 固定短语：连A带B
E. 固定短语：有A有B
"
35431,"句子“你又考了第一名，真是不得了！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：不得了
C. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
D. 程度补语3：形容词/动词+得+不行
E. 固定短语：得了
"
35432,"句子“不得了了，房间里进水了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 程度补语3：形容词/动词+得+不行
C. 固定短语：巴不得
D. 固定短语：不得了
E. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
"
35433,"句子“完了完了，不得了了，电脑坏了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度补语3：形容词/动词+得+不行
B. 固定短语：不得了
C. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
D. 固定短语：巴不得
E. 固定短语：得了
"
35434,"句子“如果发生了安全事故，那可不得了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：不得了
B. 固定短语：巴不得
C. 程度补语3：形容词/动词+得+不行
D. 固定短语：得了
E. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
"
35435,"句子“通火车这件事在我们山区可是一件不得了的事情。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度补语3：形容词/动词+得+不行
B. 固定短语：得了
C. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
D. 固定短语：巴不得
E. 固定短语：不得了
"
35436,"句子“父母在孩子眼中都是非常不得了的人物。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度补语3：形容词/动词+得+不行
B. 固定短语：不得了
C. 固定短语：得了
D. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
E. 固定短语：巴不得
"
35437,"句子“那个小孩子可爱得不得了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
B. 程度补语3：形容词/动词+得+不行
C. 固定短语：不得了
D. 固定短语：得了
E. 固定短语：巴不得
"
35438,"句子“不得了了，房子着火了！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
C. 程度补语3：形容词/动词+得+不行
D. 固定短语：不得了
E. 固定短语：得了
"
35439,"句子“不得了了，奶奶摔倒了！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 程度补语3：形容词/动词+得+不行
C. 程度补语2：形容词/心理动词+得+不得了/慌/厉害
D. 固定短语：不得了
E. 固定短语：得了
"
35440,"句子“这样的奖励我真是不敢当。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：说不定
B. 固定短语：没说的
C. 固定短语：可不是
D. 固定短语：不敢当
E. 固定短语：巴不得
"
35441,"句子“不敢当，我只是做了我应该做的事情。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：没说的
C. 固定短语：不敢当
D. 固定短语：可不是
E. 固定短语：说不定
"
35442,"句子“您千万别这样说，我实在是不敢当。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：可不是
C. 固定短语：没说的
D. 固定短语：不敢当
E. 固定短语：说不定
"
35443,"句子“你这么客气，我真的不敢当。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：可不是
B. 固定短语：巴不得
C. 固定短语：不敢当
D. 固定短语：没说的
E. 固定短语：说不定
"
35444,"句子“不敢当，你比我优秀多了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：不敢当
B. 固定短语：说不定
C. 固定短语：巴不得
D. 固定短语：可不是
E. 固定短语：没说的
"
35445,"句子“这么宝贵的礼物，我真是不敢当！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：没说的
B. 固定短语：不敢当
C. 固定短语：巴不得
D. 固定短语：说不定
E. 固定短语：可不是
"
35446,"句子“不敢当，我也没帮上你什么忙。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：可不是
B. 固定短语：不敢当
C. 固定短语：巴不得
D. 固定短语：没说的
E. 固定短语：说不定
"
35447,"句子“你这样称赞我，我真是不敢当。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：说不定
B. 固定短语：不敢当
C. 固定短语：巴不得
D. 固定短语：没说的
E. 固定短语：可不是
"
35448,"句子“指导不敢当，我只是提出了一点儿建议。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：没说的
B. 固定短语：说不定
C. 固定短语：巴不得
D. 固定短语：不敢当
E. 固定短语：可不是
"
35449,"句子“得了吧，给别人添麻烦多不好啊！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：算了
C. 固定短语：不得了
D. 固定短语：得了
E. 固定短语：什么的
"
35450,"句子“你可得了吧，谁能这么想呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 固定短语：巴不得
C. 固定短语：什么的
D. 固定短语：不得了
E. 固定短语：算了
"
35451,"句子“麻烦别人还不如你自己去得了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 固定短语：不得了
C. 固定短语：什么的
D. 固定短语：算了
E. 固定短语：巴不得
"
35452,"句子“得了，大家别再说了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 固定短语：算了
C. 固定短语：不得了
D. 固定短语：什么的
E. 固定短语：巴不得
"
35453,"句子“得了啊，就这么办吧！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：不得了
C. 固定短语：算了
D. 固定短语：什么的
E. 固定短语：得了
"
35454,"句子“你们得了吧，光说不做有什么用啊？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：巴不得
B. 固定短语：算了
C. 固定短语：得了
D. 固定短语：不得了
E. 固定短语：什么的
"
35455,"句子“现在可能会堵车，咱们骑自行车去得了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：不得了
B. 固定短语：得了
C. 固定短语：算了
D. 固定短语：什么的
E. 固定短语：巴不得
"
35456,"句子“妈妈一个人做饭太辛苦了，我们干脆去做馆吃得了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 固定短语：什么的
C. 固定短语：不得了
D. 固定短语：巴不得
E. 固定短语：算了
"
35457,"句子“你在家待着得了，外边下着雨，跑什么步啊？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：得了
B. 固定短语：不得了
C. 固定短语：什么的
D. 固定短语：算了
E. 固定短语：巴不得
"
35458,"句子“你有话可以直接说，用不着害怕。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：不怎么
B. 固定短语：别提了
C. 固定短语：用不着
D. 固定短语：算了
E. 固定短语：可不是
"
35459,"句子“用不着听他的，你自己决定吧。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 固定短语：用不着
C. 固定短语：不怎么
D. 固定短语：算了
E. 固定短语：可不是
"
35460,"句子“孩子们都工作了，你用不着担心了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：可不是
B. 固定短语：算了
C. 固定短语：不怎么
D. 固定短语：别提了
E. 固定短语：用不着
"
35461,"句子“用不着你送，我自己打车过去就行了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 固定短语：不怎么
C. 固定短语：用不着
D. 固定短语：算了
E. 固定短语：可不是
"
35462,"句子“这笔钱我用不着，你留着吧。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：用不着
B. 固定短语：可不是
C. 固定短语：不怎么
D. 固定短语：别提了
E. 固定短语：算了
"
35463,"句子“这些工作我们自己就能完成，用不着别人帮忙。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 固定短语：算了
C. 固定短语：不怎么
D. 固定短语：用不着
E. 固定短语：可不是
"
35464,"句子“遇到困难用不着抱怨，还是赶紧想想解决的办法吧。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：用不着
B. 固定短语：不怎么
C. 固定短语：别提了
D. 固定短语：可不是
E. 固定短语：算了
"
35465,"句子“你用不着因为这点儿小事难过，不值得。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 固定短语：不怎么
C. 固定短语：可不是
D. 固定短语：算了
E. 固定短语：用不着
"
35466,"句子“你做得已经很好了，用不着一直否定自己。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 固定短语：不怎么
C. 固定短语：可不是
D. 固定短语：用不着
E. 固定短语：算了
"
35467,"句子“从这次考试成绩来看，他复习得很充分。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……看来
B. 固定格式：对………来说
C. 固定格式：拿……来说
D. 固定格式：从………起
E. 固定格式：从……来看
"
35468,"句子“从以往的经验来看，这件事基本上没有问题。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从………起
B. 固定格式：从……来看
C. 固定格式：对………来说
D. 固定格式：拿……来说
E. 固定格式：在……看来
"
35469,"句子“从数据来看，学习中文的人数每年都在增加。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……看来
B. 固定格式：从………起
C. 固定格式：对………来说
D. 固定格式：从……来看
E. 固定格式：拿……来说
"
35470,"句子“从价格来看，这个牌子的东西确实比较实惠。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：对………来说
B. 固定格式：在……看来
C. 固定格式：拿……来说
D. 固定格式：从………起
E. 固定格式：从……来看
"
35471,"句子“从效果来看，那种教学模式值得推广。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从……来看
B. 固定格式：在……看来
C. 固定格式：拿……来说
D. 固定格式：对………来说
E. 固定格式：从………起
"
35472,"句子“从这个角度来看，很多问题都可以解决。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：拿……来说
B. 固定格式：从……来看
C. 固定格式：在……看来
D. 固定格式：对………来说
E. 固定格式：从………起
"
35473,"句子“从消费者的角度看，他们当然不希望物价上涨。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从………起
B. 固定格式：在……看来
C. 固定格式：从……来看
D. 固定格式：拿……来说
E. 固定格式：对………来说
"
35474,"句子“从销售量来看，这个公司已经成为国内最大的手机制造商。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从……来看
B. 固定格式：从………起
C. 固定格式：在……看来
D. 固定格式：拿……来说
E. 固定格式：对………来说
"
